list-none-m,1,1000,1,3000,2886000,962,66
list-none-s,1,1000,1,3000,2784000,928,55
list-none-m,2,1000,1,6000,32847000,5474,10417
list-none-s,2,1000,1,6000,17532000,2922,4421
list-none-m,4,1000,1,12000,101776000,8481,40338
list-none-s,4,1000,1,12000,85175000,7097,31893
list-none-m,8,1000,1,24000,376117000,15671,166665
list-none-s,8,1000,1,24000,568838000,23701,237304
list-none-m,12,1000,1,36000,950640000,26406,438281
